,CustomerId,Geography,Age,Tenure,HasCrCard,EstimatedSalary,Churn
4049,15806184,Spain,30-34,4,1,70000-79999,0
4050,15585734,Germany,40-44,9,1,160000-169999,0
4051,15725639,France,60-64,9,1,180000-189999,0
4052,15618401,Germany,40-44,10,1,110000-119999,0
4053,15785385,Spain,50-54,5,1,150000-159999,0
4054,15734762,France,55-59,3,1,0-9999,1
4055,15767129,France,55-59,6,1,140000-149999,0
4056,15797204,Spain,25-29,3,0,70000-79999,0
4057,15769272,France,25-29,6,0,150000-159999,0
4058,15771966,France,35-39,8,1,170000-179999,0
4059,15691952,France,35-39,10,1,160000-169999,0
4060,15593250,France,25-29,4,1,40000-49999,0
4061,15605333,Spain,30-34,6,1,10000-19999,0
4062,15800083,France,40-44,8,0,160000-169999,1
4063,15575691,France,55-59,5,0,40000-49999,0
4064,15689886,Germany,35-39,10,1,50000-59999,1
4065,15809838,Spain,25-29,1,0,0-9999,0
4066,15736154,France,40-44,1,0,180000-189999,0
4067,15767391,Germany,30-34,4,0,110000-119999,0
4068,15704910,Spain,20-24,3,1,10000-19999,0
4069,15656613,France,30-34,3,0,130000-139999,0
4070,15611551,Spain,45-49,1,0,10000-19999,0
4071,15732430,Spain,50-54,4,1,60000-69999,0
4072,15741865,France,35-39,9,1,90000-99999,0
4073,15634143,Spain,25-29,0,0,190000-199999,0
4074,15609676,France,30-34,2,1,40000-49999,0
4075,15761600,France,40-44,5,1,130000-139999,0
4076,15676404,France,45-49,1,1,10000-19999,1
4077,15659236,Spain,30-34,3,1,40000-49999,0
4078,15690440,Spain,45-49,1,1,190000-199999,0
4079,15694601,France,30-34,4,1,10000-19999,0
4080,15812262,Germany,35-39,2,1,30000-39999,1
4081,15762821,Spain,30-34,5,0,110000-119999,0
4082,15669301,Germany,25-29,6,1,60000-69999,1
4083,15672640,Spain,40-44,4,1,100000-109999,0
4084,15750458,France,35-39,4,0,140000-149999,0
4085,15627251,France,30-34,4,1,190000-199999,0
4086,15764294,Germany,30-34,4,1,40000-49999,0
4087,15659962,France,55-59,3,1,70000-79999,0
4088,15788536,Germany,35-39,2,0,170000-179999,0
4089,15596979,France,45-49,6,1,120000-129999,0
4090,15681220,France,35-39,8,1,90000-99999,0
4091,15635097,Germany,35-39,2,0,170000-179999,0
4092,15780779,Spain,35-39,4,1,110000-119999,0
4093,15798470,Spain,45-49,1,1,150000-159999,1
4094,15760880,France,25-29,10,0,20000-29999,0
4095,15616929,Spain,60-64,5,0,60000-69999,0
4096,15758775,Spain,30-34,10,1,50000-59999,0
4097,15663386,Spain,25-29,7,1,110000-119999,0
4098,15621267,France,30-34,5,0,140000-149999,0
4099,15720509,France,30-34,9,0,0-9999,0
4100,15693322,Germany,35-39,9,0,10000-19999,0
4101,15589544,Spain,55-59,4,1,40000-49999,0
4102,15772030,Spain,30-34,3,0,60000-69999,0
4103,15693337,Spain,40-44,0,1,160000-169999,0
4104,15676571,France,50-54,6,1,0-9999,1
4105,15701392,Spain,25-29,6,0,180000-189999,0
4106,15741092,Spain,30-34,10,1,140000-149999,0
4107,15643865,France,35-39,3,0,160000-169999,1
4108,15769389,Germany,35-39,9,1,70000-79999,0
4109,15807768,Germany,25-29,1,1,40000-49999,0
4110,15801630,France,35-39,6,1,170000-179999,0
4111,15705034,Spain,35-39,1,1,140000-149999,0
4112,15763107,France,25-29,9,1,170000-179999,0
4113,15667085,France,30-34,4,1,130000-139999,0
4114,15647008,Germany,50-54,3,1,110000-119999,1
4115,15584505,France,20-24,5,0,190000-199999,0
4116,15748068,Spain,30-34,3,1,190000-199999,0
4117,15663964,France,35-39,5,1,80000-89999,0
4118,15782311,France,25-29,9,1,50000-59999,0
4119,15588197,France,35-39,7,0,50000-59999,0
4120,15610105,Germany,20-24,1,1,90000-99999,0
4121,15606133,Spain,40-44,7,0,170000-179999,0
4122,15599403,France,55-59,10,1,170000-179999,0
4123,15648225,Spain,35-39,1,0,150000-159999,0
4124,15608406,France,25-29,5,1,60000-69999,1
4125,15633378,Spain,45-49,9,1,170000-179999,0
4126,15664759,Spain,30-34,10,1,190000-199999,0
4127,15625545,Spain,50-54,9,1,110000-119999,1
4128,15772148,Germany,35-39,5,0,40000-49999,0
4129,15810829,France,45-49,7,1,10000-19999,1
4130,15731669,France,35-39,2,1,170000-179999,0
4131,15738634,France,45-49,9,1,130000-139999,0
4132,15737571,Spain,25-29,6,0,80000-89999,0
4133,15667602,Spain,30-34,3,1,70000-79999,0
4134,15684147,France,40-44,5,1,70000-79999,0
4135,15789874,France,25-29,3,0,160000-169999,0
4136,15757952,France,40-44,2,1,100000-109999,1
4137,15698732,Germany,50-54,3,1,70000-79999,0
4138,15714355,Germany,30-34,8,0,120000-129999,0
4139,15599090,Germany,35-39,7,1,80000-89999,0
4140,15762048,Germany,30-34,7,1,90000-99999,0
4141,15790596,Spain,35-39,0,1,90000-99999,0
4142,15609623,France,60-64,5,1,20000-29999,1
4143,15711901,France,40-44,2,1,120000-129999,0
4144,15779809,France,40-44,8,0,180000-189999,0
4145,15729018,France,30-34,2,1,50000-59999,0
4146,15698246,France,20-24,2,1,80000-89999,0
4147,15712409,Germany,65-69,6,1,190000-199999,0
4148,15758306,France,30-34,6,1,130000-139999,0
4149,15621435,France,35-39,1,0,70000-79999,0
4150,15566295,France,30-34,6,1,140000-149999,0
4151,15569098,France,40-44,6,0,30000-39999,1
4152,15662532,Germany,30-34,8,1,190000-199999,0
4153,15664001,Germany,50-54,8,0,70000-79999,1
4154,15703437,France,30-34,3,1,190000-199999,0
4155,15708003,Spain,40-44,8,1,0-9999,0
4156,15599452,Germany,40-44,8,1,20000-29999,0
4157,15719793,Spain,60-64,5,1,180000-189999,0
4158,15771580,France,35-39,0,0,140000-149999,0
4159,15732268,France,25-29,3,1,30000-39999,0
4160,15722350,Germany,35-39,7,1,130000-139999,0
4161,15611371,France,40-44,4,1,50000-59999,0
4162,15673584,France,70-74,5,1,0-9999,0
4163,15636396,France,30-34,7,0,190000-199999,0
4164,15706170,France,30-34,1,0,30000-39999,0
4165,15725478,France,55-59,7,1,110000-119999,0
4166,15654562,Spain,40-44,5,1,0-9999,1
4167,15737509,Spain,30-34,8,0,60000-69999,0
4168,15690796,France,35-39,8,1,100000-109999,0
4169,15716728,Spain,40-44,10,0,70000-79999,0
4170,15605665,Germany,65-69,3,1,30000-39999,0
4171,15748481,France,25-29,6,0,0-9999,0
4172,15757777,France,30-34,2,1,20000-29999,0
4173,15747808,France,25-29,3,1,180000-189999,0
4174,15810593,France,50-54,4,1,60000-69999,0
4175,15693376,Spain,40-44,0,1,0-9999,1
4176,15579808,Germany,35-39,8,1,80000-89999,0
4177,15598275,France,30-34,7,1,190000-199999,0
4178,15737080,France,30-34,1,0,20000-29999,0
4179,15668580,Spain,30-34,2,1,90000-99999,0
4180,15569438,Germany,35-39,10,0,190000-199999,0
4181,15675842,Spain,25-29,4,1,30000-39999,0
4182,15577587,Germany,50-54,5,1,40000-49999,1
4183,15625592,France,25-29,2,1,30000-39999,0
4184,15635141,Germany,55-59,8,0,60000-69999,1
4185,15642570,Spain,30-34,8,1,20000-29999,0
4186,15702175,France,25-29,4,1,20000-29999,0
4187,15677785,Spain,30-34,5,1,130000-139999,0
4188,15786153,Germany,45-49,9,1,150000-159999,0
4189,15759499,France,30-34,4,1,160000-169999,0
4190,15659568,Spain,30-34,3,1,30000-39999,0
4191,15715597,France,35-39,1,1,180000-189999,0
4192,15610147,France,55-59,2,0,0-9999,0
4193,15802362,Spain,40-44,0,0,70000-79999,0
4194,15660524,Germany,50-54,9,1,190000-199999,0
4195,15747168,Germany,45-49,2,0,160000-169999,1
4196,15796910,Spain,55-59,7,0,80000-89999,1
4197,15707674,France,55-59,2,1,80000-89999,1
4198,15565706,Spain,30-34,1,1,80000-89999,1
4199,15587596,Spain,35-39,8,1,110000-119999,0
4200,15751943,Spain,40-44,5,0,70000-79999,0
4201,15621227,Germany,45-49,7,1,170000-179999,0
4202,15757588,France,25-29,9,0,100000-109999,0
4203,15640922,France,50-54,7,1,120000-129999,0
4204,15567557,France,25-29,2,1,10000-19999,0
4205,15670103,France,35-39,5,1,160000-169999,0
4206,15720929,France,45-49,8,0,0-9999,1
4207,15732774,France,35-39,7,1,150000-159999,0
4208,15628558,France,40-44,5,1,70000-79999,0
4209,15729201,France,50-54,9,1,150000-159999,1
4210,15731117,Spain,25-29,2,1,150000-159999,0
4211,15615207,Spain,45-49,0,1,0-9999,1
4212,15773512,Spain,20-24,4,1,190000-199999,0
4213,15572145,France,30-34,8,1,90000-99999,0
4214,15642710,France,25-29,7,1,0-9999,0
4215,15574213,France,50-54,1,1,0-9999,1
4216,15718852,France,55-59,9,1,70000-79999,0
4217,15583840,Germany,30-34,5,1,20000-29999,1
4218,15782418,Germany,15-19,9,1,140000-149999,1
4219,15813504,Germany,20-24,1,0,160000-169999,0
4220,15711314,Spain,40-44,1,0,120000-129999,1
4221,15621064,Germany,20-24,5,1,70000-79999,0
4222,15627847,France,35-39,6,1,130000-139999,1
4223,15588090,Germany,50-54,8,1,140000-149999,1
4224,15735270,Spain,45-49,2,1,40000-49999,1
4225,15671804,Spain,35-39,8,1,130000-139999,0
4226,15753215,Spain,35-39,8,1,90000-99999,0
4227,15789941,France,35-39,6,0,120000-129999,0
4228,15691061,France,35-39,9,1,70000-79999,0
4229,15808326,France,30-34,9,1,20000-29999,0
4230,15566660,France,40-44,10,1,80000-89999,0
4231,15778947,France,35-39,3,1,0-9999,0
4232,15632977,France,45-49,5,0,140000-149999,0
4233,15591747,France,30-34,3,0,120000-129999,0
4234,15567335,France,40-44,7,1,190000-199999,0
4235,15609299,France,25-29,6,1,80000-89999,0
4236,15669945,France,30-34,4,1,30000-39999,0
4237,15736271,France,25-29,9,1,190000-199999,0
4238,15710390,France,35-39,6,1,140000-149999,0
4239,15756481,France,35-39,3,1,180000-189999,0
4240,15736730,France,40-44,2,1,140000-149999,0
4241,15626040,Spain,60-64,0,0,20000-29999,0
4242,15746553,Germany,45-49,5,0,150000-159999,1
4243,15622518,France,25-29,5,1,70000-79999,1
4244,15684908,Germany,60-64,1,0,90000-99999,0
4245,15569446,France,30-34,8,1,180000-189999,0
4246,15777504,France,25-29,8,1,90000-99999,0
4247,15677906,Spain,50-54,5,0,150000-159999,0
4248,15703292,France,25-29,8,1,90000-99999,0
4249,15712938,France,40-44,3,1,30000-39999,0
4250,15631359,France,35-39,5,0,80000-89999,0
4251,15720847,France,30-34,2,1,110000-119999,0
4252,15787830,Germany,30-34,7,1,110000-119999,0
4253,15599869,Spain,25-29,1,1,80000-89999,0
4254,15592078,Germany,25-29,8,1,0-9999,0
4255,15596228,France,25-29,4,1,30000-39999,0
4256,15578462,Spain,75-79,9,1,10000-19999,0
4257,15756894,France,25-29,1,0,20000-29999,0
4258,15796167,Germany,30-34,7,1,110000-119999,0
4259,15664808,Spain,35-39,3,0,90000-99999,0
4260,15664555,France,35-39,2,0,100000-109999,1
4261,15607278,Spain,45-49,8,1,40000-49999,0
4262,15585222,France,40-44,8,1,180000-189999,0
4263,15750299,Spain,20-24,10,0,40000-49999,0
4264,15761294,Germany,55-59,8,1,130000-139999,1
4265,15810454,France,30-34,4,0,40000-49999,0
4266,15673984,France,30-34,8,1,170000-179999,1
4267,15609319,France,40-44,3,1,100000-109999,0
4268,15709941,France,45-49,8,1,90000-99999,1
4269,15580252,France,40-44,4,0,0-9999,0
4270,15741275,France,55-59,7,1,80000-89999,0
4271,15707132,France,30-34,5,0,70000-79999,0
4272,15600708,Spain,30-34,3,1,160000-169999,0
4273,15804787,France,70-74,5,1,30000-39999,0
4274,15690021,Germany,40-44,0,0,20000-29999,1
4275,15763895,France,30-34,7,1,20000-29999,0
4276,15623478,Germany,30-34,4,0,130000-139999,0
4277,15797910,Germany,50-54,2,1,130000-139999,0
4278,15577751,Germany,25-29,4,0,0-9999,0
4279,15781777,France,30-34,3,0,40000-49999,0
4280,15740527,Germany,60-64,7,0,0-9999,1
4281,15721251,Spain,40-44,4,0,30000-39999,0
4282,15602994,France,50-54,10,0,90000-99999,0
4283,15750769,France,30-34,7,1,150000-159999,0
4284,15740175,Germany,40-44,2,0,80000-89999,0
4285,15679968,France,35-39,5,1,190000-199999,0
4286,15694404,France,40-44,3,1,170000-179999,0
4287,15657529,Germany,50-54,1,1,70000-79999,1
4288,15762882,Germany,30-34,4,1,140000-149999,0
4289,15642579,Spain,35-39,1,1,180000-189999,0
4290,15598884,Spain,20-24,5,1,180000-189999,0
4291,15770185,France,30-34,10,1,80000-89999,0
4292,15800287,Spain,45-49,2,1,150000-159999,1
4293,15665861,Spain,40-44,3,0,100000-109999,0
4294,15662203,Germany,40-44,3,1,80000-89999,0
4295,15616454,Germany,30-34,8,0,190000-199999,1
4296,15702788,France,35-39,9,1,70000-79999,0
4297,15778149,Spain,65-69,9,1,110000-119999,1
4298,15680001,France,35-39,7,1,120000-129999,0
4299,15711991,France,25-29,8,0,0-9999,0
4300,15633834,Germany,25-29,3,0,140000-149999,0
4301,15765266,France,30-34,1,0,0-9999,0
4302,15791867,Germany,40-44,2,0,60000-69999,1
4303,15675380,Spain,55-59,3,0,110000-119999,1
4304,15770576,Spain,45-49,7,1,60000-69999,0
4305,15775294,France,30-34,2,1,90000-99999,1
4306,15727059,France,35-39,4,0,180000-189999,0
4307,15702499,Spain,45-49,9,1,10000-19999,0
4308,15611699,France,35-39,7,1,120000-129999,0
4309,15654000,France,30-34,5,1,130000-139999,1
4310,15657881,France,35-39,5,0,160000-169999,0
4311,15719991,Spain,50-54,1,1,80000-89999,1
4312,15720687,France,40-44,4,0,190000-199999,1
4313,15687079,Spain,65-69,10,1,40000-49999,0
4314,15582276,France,30-34,5,0,150000-159999,0
4315,15763980,Germany,25-29,1,1,70000-79999,0
4316,15720774,Spain,40-44,7,1,100000-109999,1
4317,15592194,France,25-29,9,1,90000-99999,0
4318,15803685,Germany,75-79,10,0,50000-59999,0
4319,15759456,Spain,30-34,7,1,40000-49999,0
4320,15611544,Germany,35-39,7,1,180000-189999,0
4321,15794257,France,30-34,4,1,120000-129999,0
4322,15681697,France,30-34,8,1,120000-129999,0
4323,15579566,Spain,40-44,3,1,10000-19999,1
4324,15577970,France,30-34,5,0,40000-49999,0
4325,15727489,Spain,40-44,1,1,60000-69999,0
4326,15764284,Spain,25-29,3,1,120000-129999,0
4327,15581811,Germany,25-29,1,0,10000-19999,0
4328,15622527,France,50-54,6,1,20000-29999,0
4329,15753362,Spain,55-59,3,1,70000-79999,0
4330,15666652,France,15-19,3,1,120000-129999,0
4331,15789714,Spain,20-24,3,1,100000-109999,0
4332,15771543,Germany,30-34,2,1,160000-169999,1
4333,15748327,Germany,30-34,6,0,150000-159999,0
4334,15754649,Spain,55-59,3,1,30000-39999,0
4335,15810460,Spain,60-64,5,0,110000-119999,1
4336,15771742,Germany,35-39,9,1,120000-129999,1
4337,15642160,France,35-39,5,1,10000-19999,0
4338,15798439,Spain,20-24,2,1,130000-139999,0
4339,15605293,France,40-44,1,1,190000-199999,0
4340,15692631,Spain,40-44,8,0,120000-129999,0
4341,15665376,Germany,30-34,3,1,140000-149999,0
4342,15772412,Spain,25-29,6,1,170000-179999,1
4343,15654577,Germany,50-54,5,1,0-9999,1
4344,15585427,France,25-29,10,0,160000-169999,0
4345,15584536,Germany,45-49,3,1,130000-139999,1
4346,15585853,Spain,40-44,7,1,160000-169999,1
4347,15645271,Germany,20-24,8,0,170000-179999,1
4348,15579387,Germany,40-44,2,0,110000-119999,0
4349,15623107,Spain,40-44,3,1,60000-69999,1
4350,15754072,Spain,35-39,6,1,140000-149999,0
4351,15666163,France,40-44,1,1,100000-109999,0
4352,15765192,France,25-29,7,0,180000-189999,0
4353,15804822,France,30-34,4,1,0-9999,0
4354,15612893,Spain,40-44,4,1,130000-139999,0
4355,15593636,France,35-39,4,1,90000-99999,0
4356,15693326,France,40-44,7,0,160000-169999,0
4357,15809901,France,35-39,8,1,170000-179999,0
4358,15759751,France,45-49,1,1,110000-119999,0
4359,15605425,Germany,40-44,2,1,100000-109999,0
4360,15801934,France,65-69,8,1,40000-49999,0
4361,15592000,Germany,45-49,9,1,120000-129999,1
4362,15618695,Spain,20-24,3,0,50000-59999,0
4363,15637110,Spain,30-34,10,1,80000-89999,0
4364,15727408,Germany,25-29,8,1,140000-149999,0
4365,15716328,France,35-39,2,0,140000-149999,0
4366,15669060,France,70-74,6,1,120000-129999,0
4367,15675854,Spain,45-49,0,0,150000-159999,1
4368,15621116,Germany,30-34,5,1,20000-29999,0
4369,15781495,France,20-24,2,1,90000-99999,0
4370,15740470,France,35-39,4,1,50000-59999,0
4371,15714391,France,30-34,2,1,60000-69999,1
4372,15730137,France,30-34,0,0,70000-79999,0
4373,15596455,Spain,40-44,2,0,190000-199999,1
4374,15717290,Germany,40-44,2,0,60000-69999,0
4375,15616555,Germany,40-44,8,1,30000-39999,0
4376,15659820,France,30-34,5,1,180000-189999,0
4377,15696301,France,35-39,9,1,20000-29999,1
4378,15771087,France,70-74,0,1,150000-159999,0
4379,15808831,France,25-29,7,1,130000-139999,0
4380,15812241,Germany,55-59,7,1,50000-59999,1
4381,15680370,France,35-39,7,0,70000-79999,0
4382,15780561,France,35-39,9,0,30000-39999,0
4383,15800784,France,40-44,4,1,0-9999,0
4384,15715796,France,35-39,0,1,70000-79999,0
4385,15605375,France,30-34,2,1,170000-179999,0
4386,15621520,Germany,40-44,2,1,0-9999,0
4387,15665460,Spain,65-69,1,1,170000-179999,0
4388,15801152,Spain,35-39,1,1,40000-49999,0
4389,15756425,France,25-29,7,0,90000-99999,0
4390,15674328,France,35-39,3,1,140000-149999,1
4391,15742404,France,35-39,7,1,30000-39999,0
4392,15757140,France,50-54,0,0,140000-149999,0
4393,15570051,Germany,35-39,6,0,150000-159999,0
4394,15669175,Germany,20-24,6,0,160000-169999,0
4395,15790324,France,15-19,6,1,50000-59999,0
4396,15691119,Germany,65-69,4,0,170000-179999,0
4397,15743478,Germany,35-39,8,1,100000-109999,0
4398,15707007,France,35-39,8,1,90000-99999,0
4399,15572547,France,40-44,9,1,150000-159999,1
4400,15567063,Germany,30-34,6,0,130000-139999,1
4401,15689633,Spain,35-39,2,1,170000-179999,0
4402,15720637,Germany,45-49,10,1,160000-169999,1
4403,15616859,Germany,40-44,2,1,110000-119999,1
4404,15766166,Spain,40-44,2,1,20000-29999,0
4405,15617655,Spain,30-34,9,1,100000-109999,0
4406,15623450,Germany,25-29,7,1,100000-109999,0
4407,15796612,France,30-34,1,1,180000-189999,0
4408,15795963,France,30-34,7,0,20000-29999,0
4409,15781598,Germany,40-44,6,0,50000-59999,1
4410,15691871,Germany,40-44,9,1,150000-159999,0
4411,15740345,Spain,40-44,5,1,110000-119999,1
4412,15662626,France,35-39,2,0,30000-39999,0
4413,15596575,Germany,35-39,5,1,50000-59999,0
4414,15657321,Germany,25-29,8,1,140000-149999,0
4415,15575955,France,20-24,0,1,80000-89999,0
4416,15743893,France,40-44,3,1,190000-199999,0
4417,15697270,Spain,25-29,4,1,190000-199999,0
4418,15644356,Spain,45-49,10,1,140000-149999,0
4419,15677586,Germany,30-34,3,1,130000-139999,0
4420,15571261,Germany,30-34,6,1,50000-59999,0
4421,15698758,Spain,30-34,1,1,160000-169999,0
4422,15787014,Germany,25-29,8,1,140000-149999,0
4423,15739857,France,35-39,3,1,90000-99999,0
4424,15774630,Germany,45-49,1,1,50000-59999,0
4425,15805523,France,25-29,1,0,70000-79999,0
4426,15749557,France,40-44,6,1,190000-199999,0
4427,15681180,France,20-24,7,1,70000-79999,0
4428,15742028,France,30-34,5,1,30000-39999,0
4429,15686463,France,35-39,7,1,50000-59999,1
4430,15654379,Spain,55-59,4,1,20000-29999,0
4431,15783629,Germany,40-44,6,0,150000-159999,0
4432,15751193,Spain,30-34,4,1,40000-49999,0
4433,15724099,France,25-29,6,1,140000-149999,0
4434,15568429,Spain,45-49,3,1,120000-129999,0
4435,15648967,Germany,60-64,1,1,80000-89999,1
4436,15664498,France,25-29,7,1,150000-159999,0
4437,15779522,France,20-24,0,1,100000-109999,1
4438,15583850,Germany,65-69,0,1,180000-189999,0
4439,15696539,France,20-24,7,1,30000-39999,0
4440,15760121,France,30-34,9,1,160000-169999,0
4441,15628279,France,35-39,3,1,160000-169999,0
4442,15766163,France,35-39,1,0,30000-39999,0
4443,15566467,Germany,30-34,0,1,180000-189999,0
4444,15639049,France,30-34,7,0,0-9999,0
4445,15736413,France,25-29,1,1,160000-169999,0
4446,15634815,France,35-39,3,1,160000-169999,0
4447,15716381,Germany,45-49,7,1,140000-149999,1
4448,15708162,Germany,35-39,1,0,120000-129999,0
4449,15569364,France,35-39,3,1,30000-39999,0
4450,15791191,France,55-59,2,1,100000-109999,0
4451,15621205,France,30-34,4,1,70000-79999,0
4452,15704788,Spain,45-49,8,0,90000-99999,1
4453,15775756,Germany,30-34,8,0,190000-199999,0
4454,15641312,France,35-39,6,1,20000-29999,1
4455,15782531,Spain,30-34,8,1,180000-189999,0
4456,15724428,France,35-39,8,1,60000-69999,0
4457,15743617,Germany,45-49,1,1,190000-199999,0
4458,15585839,France,35-39,2,1,180000-189999,0
4459,15658158,Germany,20-24,10,1,80000-89999,0
4460,15637678,France,30-34,5,1,150000-159999,0
4461,15701809,Spain,25-29,3,1,0-9999,0
4462,15676937,Spain,30-34,8,1,10000-19999,1
4463,15778975,Germany,65-69,1,1,60000-69999,1
4464,15710375,France,40-44,6,1,60000-69999,0
4465,15579914,Germany,25-29,2,1,130000-139999,0
4466,15595160,Spain,30-34,2,1,60000-69999,0
4467,15595391,France,30-34,1,1,0-9999,0
4468,15630363,France,35-39,0,0,20000-29999,0
4469,15692443,Spain,30-34,5,1,0-9999,1
4470,15593795,Germany,50-54,1,1,110000-119999,1
4471,15642824,Spain,55-59,8,0,160000-169999,1
4472,15683524,Germany,20-24,6,0,90000-99999,0
4473,15713532,Germany,25-29,4,1,10000-19999,0
